Zip_Code,Total_Population,Median_Income,num_of_fast_food,num_of_mex_restaurants,Labels,Brand,Address,City,State,Probability
17830,1977,54306,25,6,0,,0,0,0,53%
17832,817,43036,10,22,0,,0,0,0,52%
17834,3439,41806,8,22,0,,0,0,0,52%
17835,374,62159,60,19,0,,0,0,0,54%
17836,217,53056,5,24,0,,0,0,0,53%
17837,19764,51723,85,30,1,Chipotle,7431 Westbranch Hwy,Lewisburg,PA,
17840,435,52569,21,246,0,,0,0,0,53%
17841,4863,50020,32,152,0,,0,0,0,53%
17842,8529,53301,48,16,0,,0,0,0,53%
17844,10555,54559,82,28,0,,0,0,0,54%
17845,1932,48839,60,19,0,,0,0,0,53%
17846,3957,52412,65,21,0,,0,0,0,53%
17847,11564,46607,26,14,0,,0,0,0,53%
17850,746,39559,11,8,0,,0,0,0,52%
17851,7647,32066,17,246,0,,0,0,0,51%
17853,3422,51382,21,5,0,,0,0,0,53%
17855,1161,60000,37,14,0,,0,0,0,54%
17856,3227,56069,16,9,0,,0,0,0,53%
17857,7425,57528,83,22,0,,0,0,0,54%
17859,2787,52566,26,118,0,,0,0,0,53%
17860,2584,61164,99,24,0,,0,0,0,54%
17861,154,100250,46,16,0,,0,0,0,58%
17862,531,37396,49,16,0,,0,0,0,52%
17864,2237,48920,24,7,0,,0,0,0,53%
17865,94,45208,6,6,0,,0,0,0,52%
17866,10424,37306,11,216,0,,0,0,0,51%
17867,146,36875,100,22,0,,0,0,0,52%
17868,1144,56953,6,9,0,,0,0,0,53%
17870,15455,61708,69,19,1,Chipotle,2192 N Susquehanna Trl,Selinsgrove,PA,
17872,9166,36840,103,25,0,,0,0,0,52%
17876,1849,41563,18,6,0,,0,0,0,52%
17878,1365,53281,10,5,0,,0,0,0,53%
17880,168,-666666666,349,88,0,,0,0,0,
17881,1477,49732,96,23,0,,0,0,0,53%
17884,225,31875,120,32,0,,0,0,0,52%
17885,149,56250,36,6,0,,0,0,0,54%
17886,1312,54832,11,7,0,,0,0,0,53%
17887,242,30417,,,0,,0,0,0,
17888,276,42361,5,258,0,,0,0,0,52%
17889,2577,63382,37,15,0,,0,0,0,54%
17901,23298,45066,124,21,0,,0,0,0,53%
17920,359,46250,6,20,0,,0,0,0,52%
17921,7526,42265,127,19,0,,0,0,0,53%
17922,4773,69063,31,541,0,,0,0,0,54%
17923,536,65893,6,42,0,,0,0,0,54%
17925,384,47083,23,6,0,,0,0,0,53%
17929,1581,53646,9,49,0,,0,0,0,53%
17930,488,46848,9,22,0,,0,0,0,53%
17931,8667,50565,21,328,0,,0,0,0,52%
17933,165,113750,,,0,,0,0,0,
17934,462,42500,6,22,0,,0,0,0,52%
17935,1582,33144,9,21,0,,0,0,0,51%
17936,765,63750,5,260,0,,0,0,0,54%
17938,2469,60260,89,21,0,,0,0,0,54%
17941,806,50972,11,233,0,,0,0,0,53%
17943,107,63681,,,0,,0,0,0,
17944,175,51389,28,335,0,,0,0,0,53%
17945,127,46618,5,251,0,,0,0,0,52%
17946,110,-666666666,,,0,,0,0,0,
17948,4863,35938,42,10,0,,0,0,0,52%
17949,418,47368,7,22,0,,0,0,0,53%
17951,193,39375,11,22,0,,0,0,0,52%
17952,201,38333,6,26,0,,0,0,0,52%
17953,483,48269,25,5,0,,0,0,0,53%
17954,4443,34043,11,22,0,,0,0,0,51%
17957,356,33375,158,36,0,,0,0,0,53%
17959,1414,49688,27,383,0,,0,0,0,52%
17960,3848,63250,149,40,0,,0,0,0,55%
17961,6493,57083,36,5,0,,0,0,0,54%
17963,8944,56672,154,31,0,,0,0,0,54%
17964,872,49444,17,234,0,,0,0,0,52%
17965,2057,47132,12,21,0,,0,0,0,53%
17967,2532,51625,116,20,0,,0,0,0,54%
17968,223,66500,11,264,0,,0,0,0,54%
17970,3087,35000,5,5,0,,0,0,0,52%
17972,11244,60440,189,56,0,,0,0,0,55%
17974,259,46548,13,21,0,,0,0,0,53%
17976,6715,28468,24,329,0,,0,0,0,51%
17978,247,34375,116,24,0,,0,0,0,52%
17979,179,32188,,,0,,0,0,0,
17980,3064,55441,273,93,0,,0,0,0,55%
17981,2768,46806,24,307,0,,0,0,0,52%
17982,509,51250,8,31,0,,0,0,0,53%
17983,1433,59643,99,18,0,,0,0,0,54%
17985,1177,57266,33,9,0,,0,0,0,54%
18011,5696,79199,129,55,0,,0,0,0,56%
18013,17835,62859,353,166,0,,0,0,0,56%
18014,11248,59588,159,71,0,,0,0,0,55%
18015,33291,50500,235,119,0,,0,0,0,54%
18016,0,-666666666,,,0,,0,0,0,
18017,38552,70366,227,116,0,,0,0,0,56%
18018,32089,53094,129,67,0,,0,0,0,54%
18020,20734,76748,88,40,0,,0,0,0,55%
18030,686,55000,12,137,0,,0,0,0,53%
18031,9661,84638,134,58,0,,0,0,0,57%
18032,9372,57726,55,20,0,,0,0,0,54%
18034,8850,86379,235,120,0,,0,0,0,58%
18035,102,-666666666,,,0,,0,0,0,
18036,13539,92233,495,224,0,,0,0,0,60%
18037,7834,65688,66,27,0,,0,0,0,54%
18038,2818,81382,95,31,0,,0,0,0,56%
18040,16447,83281,127,60,0,,0,0,0,56%
18041,5240,72595,92,36,0,,0,0,0,55%
18042,42140,53291,132,75,0,,0,0,0,53%
18045,26500,80110,157,88,1,Chipotle,4743 Freemansburg Ave,Easton,PA,
18046,49,-666666666,,,0,,0,0,0,
18049,17294,67167,222,103,0,,0,0,0,56%
18051,3590,103295,30,9,0,,0,0,0,58%
18052,27403,60142,204,98,1,Chipotle,837 Lehigh Lifestyle Ctr,Whitehall,PA,
18053,2203,63068,57,27,0,,0,0,0,54%
18054,4151,70083,114,45,0,,0,0,0,55%
18055,11703,63036,217,110,0,,0,0,0,55%
18056,634,53250,119,49,0,,0,0,0,54%
18058,10221,62696,321,136,0,,0,0,0,56%
18059,1108,86705,169,81,0,,0,0,0,57%
18062,25661,78429,168,75,0,,0,0,0,56%
18063,612,-666666666,102,41,0,,0,0,0,
18064,25782,77532,178,89,0,,0,0,0,56%
18066,6440,86221,55,21,0,,0,0,0,56%
18067,18535,64583,199,93,0,,0,0,0,55%
18068,0,-666666666,,,0,,0,0,0,
18069,8005,88050,154,67,0,,0,0,0,57%
18070,1034,53929,6,41,0,,0,0,0,53%
18071,10059,58368,27,9,0,,0,0,0,54%
18072,6276,57594,85,21,0,,0,0,0,54%
18073,10179,78156,106,38,0,,0,0,0,56%
18074,6009,84158,109,41,0,,0,0,0,56%
18076,2919,65938,6,39,0,,0,0,0,54%
18077,2215,80787,155,82,0,,0,0,0,56%
18078,7301,91802,157,68,0,,0,0,0,57%
18079,511,43715,11,139,0,,0,0,0,52%
18080,11364,58493,110,53,0,,0,0,0,54%
18081,204,34425,,,0,,0,0,0,
18083,439,65625,41,28,0,,0,0,0,54%
18085,1022,70625,53,29,0,,0,0,0,55%
18086,564,52188,10,6,0,,0,0,0,53%
18087,546,59844,34,12,0,,0,0,0,54%
18088,8359,71132,117,53,0,,0,0,0,55%
18091,5370,53320,82,36,0,,0,0,0,54%
18092,3112,88421,155,76,0,,0,0,0,57%
18101,4382,19401,13,16,0,,0,0,0,50%
18102,49202,31257,122,70,0,,0,0,0,52%
18103,46777,51723,229,103,0,,0,0,0,54%
18104,44572,72375,205,94,1,Chipotle,3114 W Tilghman St,Allentown,PA,
18105,26,-666666666,,,0,,0,0,0,
18106,7351,67083,82,29,1,Chipotle,750 N Krocks Rd,Allentown,PA,
18109,17570,42878,235,108,1,Chipotle,1870 Airport Rd,Allentown,PA,
18195,0,-666666666,,,0,,0,0,0,
18201,27074,40460,40,9,0,,0,0,0,52%
18202,11736,39455,139,38,0,,0,0,0,53%
18210,8224,53148,35,7,0,,0,0,0,53%
18211,1361,74231,19,8,0,,0,0,0,55%
18212,178,66250,21,11,0,,0,0,0,54%
18214,2030,56563,130,24,0,,0,0,0,54%
18216,986,42434,11,44,0,,0,0,0,52%
18218,2208,33944,29,8,0,,0,0,0,52%
18219,1427,64353,5,7,0,,0,0,0,54%
18220,329,46875,41,11,0,,0,0,0,53%
18221,532,-666666666,37,8,0,,0,0,0,
18222,9174,71674,155,38,0,,0,0,0,56%
18223,157,27117,,,0,,0,0,0,
18224,5940,41198,41,7,0,,0,0,0,52%
18225,389,30679,,,0,,0,0,0,
18229,8802,56336,245,84,0,,0,0,0,55%
18230,120,36250,24,6,0,,0,0,0,52%
18231,482,40938,39,10,0,,0,0,0,52%
18232,3819,31447,41,11,0,,0,0,0,51%
18234,422,67930,27,7,0,,0,0,0,54%
18235,19231,55351,338,130,0,,0,0,0,55%
18237,3353,40556,12,29,0,,0,0,0,52%
18239,262,47813,,,0,,0,0,0,
18240,3866,49525,193,68,0,,0,0,0,54%
18241,647,44698,135,32,0,,0,0,0,53%
18242,157,32361,47,11,0,,0,0,0,52%
18244,329,49306,200,64,0,,0,0,0,54%
18245,425,62538,7,24,0,,0,0,0,54%
18246,187,53750,32,7,0,,0,0,0,53%
18248,617,49028,41,9,0,,0,0,0,53%
18249,3698,69399,151,36,0,,0,0,0,55%
18250,2954,50846,233,83,0,,0,0,0,54%
18251,16,-666666666,,,0,,0,0,0,
18252,10507,42421,149,36,0,,0,0,0,53%
18254,1047,40441,5,9,0,,0,0,0,52%
18255,4637,50141,156,46,0,,0,0,0,54%
18256,382,55938,46,11,0,,0,0,0,54%
18301,30198,63830,138,49,0,,0,0,0,55%
18302,16838,63189,161,56,0,,0,0,0,55%
18321,1727,47803,18,7,0,,0,0,0,53%
18322,2396,55219,8,111,0,,0,0,0,53%
18323,176,109013,,,0,,0,0,0,
18324,8998,52813,15,5,0,,0,0,0,53%
18325,2454,73393,25,8,0,,0,0,0,55%
18326,4605,53625,39,13,0,,0,0,0,53%
18327,498,55893,10,19,0,,0,0,0,53%
18328,7358,62090,135,53,0,,0,0,0,55%
18330,7948,80921,57,15,0,,0,0,0,56%
18331,534,50625,8,125,0,,0,0,0,53%
18332,3503,75288,75,22,0,,0,0,0,55%
18333,454,28147,,,0,,0,0,0,
18334,4873,63500,54,17,0,,0,0,0,54%
18335,1019,61923,11,53,0,,0,0,0,54%
18336,3840,61635,20,7,0,,0,0,0,54%
18337,14406,73544,71,35,0,,0,0,0,55%
18340,254,145515,,,0,,0,0,0,
18342,442,30556,39,12,0,,0,0,0,51%
18343,4243,66757,69,17,0,,0,0,0,55%
18344,3656,45921,24,8,0,,0,0,0,52%
18346,2591,63969,19,7,0,,0,0,0,54%
18347,2592,50156,29,7,0,,0,0,0,53%
18349,149,56154,,,0,,0,0,0,
18350,1668,68125,43,14,0,,0,0,0,55%
18351,452,56667,15,5,0,,0,0,0,53%
18352,1197,80417,21,9,0,,0,0,0,55%
18353,12151,69484,305,119,0,,0,0,0,56%
18354,1139,88250,23,5,0,,0,0,0,56%
18355,1149,98333,30,11,0,,0,0,0,57%
18356,82,72273,,,0,,0,0,0,
18357,204,54327,,,0,,0,0,0,
18360,26749,58785,203,74,0,,0,0,0,55%
18370,871,56659,29,8,0,,0,0,0,53%
18371,964,115766,167,61,0,,0,0,0,60%
18372,2572,46437,76,20,0,,0,0,0,53%
18403,6898,54172,82,29,0,,0,0,0,54%
18405,2493,59688,9,6,0,,0,0,0,54%
18407,13416,40165,42,9,0,,0,0,0,52%
18411,21649,72366,163,49,0,,0,0,0,56%
18413,161,15795,12,110,0,,0,0,0,50%
18414,5208,71429,163,48,0,,0,0,0,56%
18415,1084,58500,328,150,0,,0,0,0,56%
18417,1069,54750,28,7,0,,0,0,0,53%
18419,5032,55464,120,32,0,,0,0,0,54%
18420,19,48750,,,0,,0,0,0,
18421,5495,48547,104,35,0,,0,0,0,53%
18424,5234,59661,245,73,0,,0,0,0,55%
18425,1146,50000,10,5,0,,0,0,0,53%
18426,4247,47477,91,26,0,,0,0,0,53%
18427,119,-666666666,,,0,,0,0,0,
18428,12116,57276,650,284,0,,0,0,0,58%
18430,5,-666666666,,,0,,0,0,0,
18431,12105,45263,62,15,0,,0,0,0,53%
18433,6535,52647,54,9,0,,0,0,0,53%
18434,4070,41714,24,53,0,,0,0,0,52%
18435,775,86500,569,279,0,,0,0,0,60%
18436,12944,51846,109,35,0,,0,0,0,53%
18437,204,46250,298,97,0,,0,0,0,54%
18438,1162,63750,16,8,0,,0,0,0,54%
18439,489,60536,317,106,0,,0,0,0,56%
18441,218,28466,103,32,0,,0,0,0,52%
18443,545,73594,10,171,0,,0,0,0,54%
18444,13710,68880,212,65,0,,0,0,0,56%
18445,2624,50446,9,5,0,,0,0,0,53%
18446,3460,52344,93,31,0,,0,0,0,53%
18447,10462,50582,82,28,0,,0,0,0,53%
18451,722,71818,53,18,0,,0,0,0,55%
18452,4923,41904,8,28,0,,0,0,0,52%
18453,1039,46094,332,107,0,,0,0,0,55%
18454,20,-666666666,,,0,,0,0,0,
18455,75,-666666666,21,90,0,,0,0,0,
18456,377,41250,15,133,0,,0,0,0,52%
18457,222,-666666666,10,5,0,,0,0,0,
18458,2618,60143,59,28,0,,0,0,0,54%
18459,6,-666666666,,,0,,0,0,0,
18460,154,67019,183,58,0,,0,0,0,55%
18461,363,51250,276,93,0,,0,0,0,55%
18462,351,61597,291,89,0,,0,0,0,56%
18463,258,71071,156,48,0,,0,0,0,56%
18464,1282,57125,6,272,0,,0,0,0,53%
18465,1329,48828,321,103,0,,0,0,0,55%
18466,17503,58387,37,11,0,,0,0,0,53%
18469,300,75156,9,155,0,,0,0,0,55%
18470,1913,71364,71,15,0,,0,0,0,55%
18471,556,87188,72,23,0,,0,0,0,56%
18472,7441,55495,113,36,0,,0,0,0,54%
18473,774,44196,9,16,0,,0,0,0,52%
18503,1178,14212,33,14,0,,0,0,0,50%
18504,20604,40420,66,25,0,,0,0,0,52%
18505,20176,39943,103,31,0,,0,0,0,52%
18507,5194,57735,116,35,0,,0,0,0,54%
18508,12909,33714,64,23,0,,0,0,0,52%
18509,13501,47043,45,17,0,,0,0,0,53%
18510,14221,35601,55,20,0,,0,0,0,52%
18512,11937,49714,58,21,0,,0,0,0,53%
18517,5395,43963,59,21,0,,0,0,0,52%
18518,8090,49183,45,18,0,,0,0,0,53%
18519,4635,42672,62,22,1,Chipotle,1245 Commerce Blvd,Dickson City,PA,
18602,308,126875,85,20,0,,0,0,0,60%
18603,19324,45865,138,34,0,,0,0,0,53%
18610,4341,57944,197,54,0,,0,0,0,55%
18612,18614,68851,167,52,0,,0,0,0,55%
18614,2324,44301,324,90,0,,0,0,0,54%
18615,1996,56667,62,25,0,,0,0,0,54%
18616,616,57888,279,91,0,,0,0,0,55%
18617,1773,38458,151,43,0,,0,0,0,53%
18618,3796,63689,54,18,0,,0,0,0,54%
18619,267,48125,36,10,0,,0,0,0,53%
18621,6284,55483,24,6,0,,0,0,0,53%
18622,283,22391,100,26,0,,0,0,0,51%
18623,2816,49631,10,104,0,,0,0,0,52%
18624,309,56544,18,287,0,,0,0,0,53%
18625,456,47381,159,47,0,,0,0,0,54%
18626,572,62656,282,75,0,,0,0,0,56%
18628,214,27813,347,97,0,,0,0,0,53%
18629,1584,54118,80,23,0,,0,0,0,53%
18630,3067,55440,78,25,0,,0,0,0,54%
18631,1287,43393,6,5,0,,0,0,0,52%
18632,543,40625,9,90,0,,0,0,0,52%
18634,13326,41538,5,56,0,,0,0,0,52%
18635,3830,50750,152,35,0,,0,0,0,54%
18636,1391,58636,17,6,0,,0,0,0,53%
18640,17375,45179,111,36,0,,0,0,0,53%
18641,6283,58922,37,18,0,,0,0,0,54%
18642,4518,54635,29,11,0,,0,0,0,53%
18643,12513,51105,123,43,0,,0,0,0,53%
18644,7221,58372,99,33,0,,0,0,0,54%
18651,8556,39447,70,19,0,,0,0,0,52%
18653,107,80417,8,48,0,,0,0,0,55%
18655,5792,54041,123,31,0,,0,0,0,54%
18656,2233,57803,375,104,0,,0,0,0,56%
18657,11996,59684,150,47,0,,0,0,0,54%
18660,3621,57619,163,48,0,,0,0,0,54%
18661,5572,55795,182,51,0,,0,0,0,54%
18701,3660,19375,43,18,0,,0,0,0,50%
18702,39594,37966,210,60,1,Chipotle,280 Mundy St,Wilkes Barre,PA,
18704,30731,51040,61,19,0,,0,0,0,53%
18705,14395,45492,65,18,0,,0,0,0,53%
18706,15910,43547,85,19,0,,0,0,0,52%
18707,16108,78798,170,55,0,,0,0,0,56%
18708,8846,81453,67,19,0,,0,0,0,56%
18709,2948,40086,26,7,0,,0,0,0,52%
18801,8134,56522,90,28,0,,0,0,0,54%
18810,5743,46550,45,15,0,,0,0,0,53%
18812,1776,70000,95,30,0,,0,0,0,55%
18814,249,56136,14,6,0,,0,0,0,53%
18816,165,77727,298,91,0,,0,0,0,57%
18817,179,73750,39,15,0,,0,0,0,55%
18818,1133,50804,97,30,0,,0,0,0,53%
18821,1295,40714,5,26,0,,0,0,0,52%
18822,3366,42476,15,107,0,,0,0,0,52%
18823,264,70250,6,91,0,,0,0,0,54%
18824,1502,56484,6,97,0,,0,0,0,53%
18825,115,54500,295,96,0,,0,0,0,55%
18826,1523,69792,58,10,0,,0,0,0,55%
18828,315,38875,316,98,0,,0,0,0,54%
18829,793,49444,348,111,0,,0,0,0,55%
18830,613,55063,15,107,0,,0,0,0,53%
18831,1387,50250,10,86,0,,0,0,0,52%
18832,1889,56033,6,84,0,,0,0,0,53%
18833,2067,50531,344,110,0,,0,0,0,55%
18834,3316,48158,85,24,0,,0,0,0,53%
18837,3086,53819,89,32,0,,0,0,0,53%
18840,10696,47432,44,15,0,,0,0,0,53%
18842,261,48000,64,12,0,,0,0,0,53%
18843,368,51875,291,92,0,,0,0,0,55%
18844,2004,62951,312,97,0,,0,0,0,56%
18845,324,52422,26,6,0,,0,0,0,53%
18846,1047,56944,384,111,0,,0,0,0,56%
18847,5644,44844,56,15,0,,0,0,0,52%
18848,8542,47500,17,107,0,,0,0,0,52%
18850,2371,51964,39,15,0,,0,0,0,53%
18851,877,48021,288,107,0,,0,0,0,54%
18853,3810,61250,13,106,0,,0,0,0,53%
18854,1513,48750,341,110,0,,0,0,0,55%
18901,27345,93071,161,83,1,Chipotle,569 N Main St,Doylestown,PA,
18902,21234,134180,124,62,0,,0,0,0,61%
18912,380,113975,,,0,,0,0,0,
18913,74,-666666666,,,0,,0,0,0,
18914,21130,103158,231,97,0,,0,0,0,59%
18915,736,81458,31,15,0,,0,0,0,55%
18917,2081,53487,25,10,0,,0,0,0,53%
18920,419,79875,511,7,0,,0,0,0,59%
18923,917,133125,,,0,,0,0,0,
18925,6888,141125,49,18,0,,0,0,0,61%
18929,9451,127188,68,27,0,,0,0,0,60%
18930,2859,84511,104,53,0,,0,0,0,56%
18932,470,87692,11,6,0,,0,0,0,56%
18935,15,-666666666,,,0,,0,0,0,
18936,0,-666666666,,,0,,0,0,0,
18938,14146,106464,112,56,0,,0,0,0,58%
18940,29134,118488,260,114,0,,0,0,0,60%
18942,2801,82750,58,26,0,,0,0,0,56%
18944,25436,80787,87,45,0,,0,0,0,55%
18947,6212,96194,50,44,0,,0,0,0,57%
18950,169,-666666666,,,0,,0,0,0,
18951,34671,66463,567,269,0,,0,0,0,58%
18954,9453,127183,56,24,0,,0,0,0,60%
18955,1846,75202,23,10,0,,0,0,0,55%
18960,12411,71395,132,62,0,,0,0,0,55%
18962,411,65375,10,60,0,,0,0,0,54%
18964,13986,77566,54,23,0,,0,0,0,55%
18966,37570,92377,390,153,0,,0,0,0,59%
18969,15650,73144,122,53,0,,0,0,0,55%
18970,804,78438,22,8,0,,0,0,0,55%
18972,3500,73705,28,24,0,,0,0,0,55%
18974,40677,74234,346,153,1,Chipotle,25 W Street Rd,Warminster,PA,
18976,20606,94958,82,38,1,Chipotle,1513 Main St,Warrington,PA,
18977,3862,130536,38,17,0,,0,0,0,60%
18980,490,85250,229,105,0,,0,0,0,57%
19001,17073,79342,152,67,1,Chipotle,1437 Old York Rd,Abington,PA,
19002,33045,102091,422,226,0,,0,0,0,60%
19003,13835,88558,32,34,1,Chipotle,133 W Lancaster Ave,Ardmore,PA,
19004,9475,111907,53,34,0,,0,0,0,58%
19006,22220,97244,527,239,0,,0,0,0,60%
19007,20851,47702,342,160,0,,0,0,0,54%
19008,20587,88594,121,84,0,,0,0,0,56%
19009,881,93750,14,10,0,,0,0,0,56%
19010,20737,101577,137,97,0,,0,0,0,58%
19012,6783,93333,60,25,0,,0,0,0,57%
19013,35621,29976,91,39,0,,0,0,0,51%
19014,21167,81583,83,41,0,,0,0,0,56%
19015,16440,60536,24,10,0,,0,0,0,53%
19017,242,73438,18,9,0,,0,0,0,55%
19018,23574,56634,52,22,0,,0,0,0,53%
19020,55650,61157,482,268,0,,0,0,0,56%
19021,9865,53342,105,41,0,,0,0,0,53%
19022,4120,39095,27,10,0,,0,0,0,52%
19023,22335,42515,55,16,0,,0,0,0,52%
19025,5426,126705,54,16,1,Chipotle,1673 Limekiln Pike,Dresher,PA,
19026,31229,68509,214,112,0,,0,0,0,55%
19027,20159,67978,214,102,0,,0,0,0,55%
19029,4010,50230,121,30,0,,0,0,0,53%
19030,11876,66110,86,49,0,,0,0,0,54%
19031,4725,100677,11,9,0,,0,0,0,57%
19032,6620,60478,73,16,0,,0,0,0,54%
19033,8537,77766,48,14,0,,0,0,0,55%
19034,5814,117419,137,63,0,,0,0,0,59%
19035,4019,195862,138,115,0,,0,0,0,67%
19036,13011,59668,65,13,0,,0,0,0,54%
19038,31003,90035,143,63,0,,0,0,0,57%
19040,20506,76208,111,44,0,,0,0,0,55%
19041,5958,108750,142,111,0,,0,0,0,59%
19043,2645,67668,19,7,0,,0,0,0,54%
19044,16022,76888,112,44,0,,0,0,0,55%
19046,17403,92944,173,74,0,,0,0,0,57%
19047,35698,89038,323,147,0,,0,0,0,58%
19050,27938,52929,370,283,0,,0,0,0,55%
19053,25718,80376,421,164,1,Chipotle,3580 Horizon Blvd,Trevose,PA,
19054,16295,74114,83,50,0,,0,0,0,55%
19055,13934,74164,39,11,0,,0,0,0,55%
19056,15579,70605,107,44,0,,0,0,0,55%
19057,17581,66635,78,42,0,,0,0,0,54%
19060,11218,132987,77,42,0,,0,0,0,60%
19061,19749,58304,55,26,0,,0,0,0,53%
19063,35513,95118,378,211,1,Chipotle,1075 W Baltimore Pike,Media,PA,
19064,24734,106934,170,78,1,Chipotle,400 S State Rd,Springfield,PA,
19066,5752,198828,53,48,0,,0,0,0,67%
19067,51751,103923,311,148,0,,0,0,0,59%
19070,6899,70024,51,18,0,,0,0,0,54%
19072,9501,118333,383,290,0,,0,0,0,61%
19073,19695,96642,436,248,1,Chipotle,3741 W Chester Pike,Newtown Square,PA,
19074,5896,75928,47,13,0,,0,0,0,55%
19075,7569,95104,27,14,0,,0,0,0,56%
19076,6545,61754,18,7,0,,0,0,0,54%
19078,11277,71281,33,12,0,,0,0,0,54%
19079,9164,43809,66,13,0,,0,0,0,52%
19081,9984,101250,58,24,0,,0,0,0,57%
19082,40797,41330,52,29,0,,0,0,0,52%
19083,36836,99292,177,118,1,Chipotle,116 W Township Line Rd,Havertown,PA,
19085,8839,193375,133,101,0,,0,0,0,67%
19086,11715,104844,117,50,0,,0,0,0,58%
19087,32530,131623,452,279,1,Chipotle,239 E Swedesford Rd,Wayne,PA,
19090,19119,68344,450,206,1,Chipotle,2618 W Moreland Rd,Willow Grove,PA,
19094,3916,63750,34,12,0,,0,0,0,54%
19095,7126,78146,39,20,1,Chipotle,2401 W Cheltenham Ave,Wyncote,PA,
19096,13344,130192,262,212,0,,0,0,0,61%
19102,5042,99167,214,252,0,,0,0,0,58%
19103,22940,70638,216,226,1,Chipotle,1512 Walnut Street,Philadelphia,PA,
19104,55205,25005,308,313,1,Chipotle,3400 Lancaster Ave,Philadelphia,PA,
19106,12045,106823,307,343,0,,0,0,0,59%
19107,13832,49776,210,251,1,Chipotle,1200 Walnut St,Philadelphia,PA,
19109,0,-666666666,,,0,,0,0,0,
19111,70020,46214,199,82,0,,0,0,0,53%
19112,0,-666666666,,,0,,0,0,0,
19113,100,40833,159,132,0,,0,0,0,53%
19114,31478,56785,159,68,1,Chipotle,9173 Roosevelt Blvd,Philadelphia,PA,
19115,33832,50810,194,79,0,,0,0,0,54%
19116,34194,51267,136,62,0,,0,0,0,53%
19118,10800,82712,188,107,0,,0,0,0,56%
19119,29163,56018,58,26,0,,0,0,0,53%
19120,72376,33117,318,198,0,,0,0,0,52%
19121,31546,17482,310,266,0,,0,0,0,51%
19122,22690,32284,302,279,1,Chipotle,1100 W Montgomery Ave,Philadelphia,PA,
19123,15167,60400,307,332,0,,0,0,0,55%
19124,68905,31219,439,347,0,,0,0,0,53%
19125,24149,56508,266,251,0,,0,0,0,54%
19126,15982,37819,55,19,0,,0,0,0,52%
19127,6038,66325,48,38,0,,0,0,0,54%
19128,37550,67530,206,124,0,,0,0,0,55%
19129,11058,50162,97,55,0,,0,0,0,53%
19130,26100,76464,333,344,0,,0,0,0,57%
19131,44915,32873,496,460,1,Chipotle,4030 City Avenue,Philadelphia,PA,
19132,33368,18918,126,111,0,,0,0,0,50%
19133,27397,15232,42,22,0,,0,0,0,50%
19134,62861,27546,519,457,0,,0,0,0,53%
19135,33602,43192,58,28,0,,0,0,0,52%
19136,32912,45570,148,63,0,,0,0,0,53%
19137,7937,52376,42,26,0,,0,0,0,53%
19138,34614,37842,52,23,0,,0,0,0,51%
19139,44675,26804,107,67,0,,0,0,0,51%
19140,49300,18557,492,399,0,,0,0,0,52%
19141,33791,28398,71,31,0,,0,0,0,51%
19142,28238,29581,106,61,0,,0,0,0,51%
19143,65812,32741,116,76,0,,0,0,0,51%
19144,41209,29505,83,49,0,,0,0,0,51%
19145,46311,39374,453,413,0,,0,0,0,54%
19146,38486,58784,337,356,0,,0,0,0,55%
19147,39114,73231,311,349,0,,0,0,0,56%
19148,53440,49469,174,230,0,,0,0,0,53%
19149,59853,41599,233,129,1,Chipotle,2327 Cottman Ave,Philadelphia,PA,
19150,24048,44764,50,23,0,,0,0,0,52%
19151,35102,47287,67,57,0,,0,0,0,52%
19152,35626,50159,56,26,0,,0,0,0,52%
19153,13613,41063,433,393,1,Chipotle,8500 Essington Ave St,Philadelphia,PA,
19154,33512,61892,146,63,0,,0,0,0,54%
19301,6594,93211,81,54,0,,0,0,0,57%
19310,3219,62137,34,12,0,,0,0,0,54%
19311,9504,97500,168,134,0,,0,0,0,58%
19312,11933,123587,95,52,0,,0,0,0,59%
19316,173,-666666666,,,0,,0,0,0,
19317,9904,130500,210,146,0,,0,0,0,61%
19319,799,-666666666,,,0,,0,0,0,
19320,54180,69770,522,276,0,,0,0,0,57%
19330,5426,77750,30,15,0,,0,0,0,55%
19333,6476,111892,94,77,0,,0,0,0,58%
19335,48652,102842,138,74,0,,0,0,0,57%
19341,17089,96929,173,90,1,Chipotle,241 N Pottstown Pike,Exton,PA,
19342,19151,101188,302,189,1,Chipotle,1751 Wilmington Pike,Glen Mills,PA,
19343,8026,121849,122,59,0,,0,0,0,60%
19344,11932,63906,35,15,0,,0,0,0,54%
19345,719,-666666666,5,9,0,,0,0,0,
19348,22991,91929,179,131,0,,0,0,0,57%
19350,11757,120068,167,99,0,,0,0,0,60%
19352,10870,120946,91,56,0,,0,0,0,59%
19355,25324,113441,279,174,1,Chipotle,50 National Ave,Malvern,PA,
19358,686,49760,13,7,0,,0,0,0,52%
19362,5778,67727,23,7,0,,0,0,0,54%
19363,16957,70380,467,241,0,,0,0,0,57%
19365,7194,68469,34,15,0,,0,0,0,54%
19367,15,-666666666,,,0,,0,0,0,
19372,1841,90920,5,13,0,,0,0,0,56%
19373,5126,144583,68,38,0,,0,0,0,61%
19374,882,-666666666,11,13,0,,0,0,0,
19375,73,-666666666,,,0,,0,0,0,
19380,51146,94231,870,508,1,Chipotle,101 Turner Ln,West Chester,PA,
19382,54293,94920,862,493,0,,0,0,0,62%
